identity,perc_skipped,Hcountry_code,apporder,apsa_order,favorder,hopkins_order,ideoorder,more,partyorder,points,polarization_order,posneg,rand_fact10,rand_fact12,rand_fact13,rand_fact14,rand_fact19,rand_fact4,rand_fact5,rand_fact6,rand_fact7,rand_fact8,rand_fact9,reverse,tate_order,type,invalidrank,r1,r2,r3,r4,r5,r6,follow_up,immigrant,birthyr,age,age4,respondent_status,consent,gender3,gender3_other,race,race4,hispanic,educ,educ4,pid3,pid3_t,pid7,pid7others,TernovskyScreener2_1,TernovskyScreener2_2,TernovskyScreener2_3,TernovskyScreener2_4,TernovskyScreener2_5,rand_1_ranking,no_context_3,no_context_3_1,no_context_3_2,no_context_3_3,no_context_4,no_context_4_1,no_context_4_2,no_context_4_3,no_context_4_4,tate_order_q,anc_tate_1993,anc_tate_1993_1,anc_tate_1993_2,anc_tate_1993_3,app_tate_1993,app_tate_1993_1,app_tate_1993_2,app_tate_1993_3,berinskyscreener_1,berinskyscreener_2,berinskyscreener_3,berinskyscreener_4,berinskyscreener_5,berinskyscreener_6,berinskyscreener_7,berinskyscreener_8,berinskyscreener_9,berinskyscreener_10,berinskyscreener_11,berinskyscreener_12,berinskyscreener_13,berinskyscreener_14,berinskyscreener_15,berinskyscreener_16,berinskyscreener_17,berinskyscreener_18,hopkins_order_q,identityhopkins,identityhopkins_1,identityhopkins_2,identityhopkins_3,identityhopkins_4,app_identity,app_identity_1,app_identity_2,app_identity_3,app_identity_4,rand_2_ranking,alpha,alpha_1,alpha_2,alpha_3,alpha_4,exact,exact_1,exact_2,exact_3,exact_4,hobbies_1,hobbies_2,hobbies_3,hobbies_4,hobbies_5,hobbies_6,hobbies_7,hobbies_8,hobbies_t,socialize,polarization_order_q,holidays,holidays_1,holidays_2,holidays_3,holidays_4,holidays_5,appaffectivepolar,appaffectivepolar_1,appaffectivepolar_2,appaffectivepolar_3,appaffectivepolar_4,appaffectivepolar_5,apsa_order_q,esystems,esystems_1,esystems_2,esystems_3,esystems_4,esystems_5,esystems_6,esystems_app,esystems_app_1,esystems_app_2,esystems_app_3,esystems_app_4,esystems_app_5,esystems_app_6,rand_3_ranking,esalphabet,esalphabet_1,esalphabet_2,esalphabet_3,esalphabet_4,esalphabet_5,esalphabet_6,estemporal,estemporal_1,estemporal_2,estemporal_3,estemporal_4,estemporal_5,estemporal_6,inputstate,region,area,rand_4_ranking,rand_5_ranking,app_tate_1993_repeat,app_tate_1993_repeat_1,app_tate_1993_repeat_2,app_tate_1993_repeat_3,app_identity_repeat,app_identity_repeat_1,app_identity_repeat_2,app_identity_repeat_3,app_identity_repeat_4,appaffectivepolar_repeat,appaffectivepolar_repeat_1,appaffectivepolar_repeat_2,appaffectivepolar_repeat_3,appaffectivepolar_repeat_4,appaffectivepolar_repeat_5,esystems_app_repeat,esystems_app_repeat_1,esystems_app_repeat_2,esystems_app_repeat_3,esystems_app_repeat_4,esystems_app_repeat_5,esystems_app_repeat_6,police,reform,gun,abortion,environment,faminc_new,religpew,religpew_t,newsint,ideo7,votereg,votereg2,turnout20post,presvote20post,presvote20post_t,turnout22post,housevote22post,housevote22post_t,freeform
121,50,NA,0,1,1,1,0,1,1,1000,1,0,2207906,94961948,1710310129,30722432148,5.31672E+16,20,106,395,2567,25133,201826,0,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,2,1961,-9,9,99,9,9,__NA__,99,9,8,6,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,51,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,1,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
127,56,NA,0,0,0,0,1,0,0,1000,0,1,2498654,334626578,5094289395,19495801662,9.89962E+16,13,102,464,4542,3752,330556,1,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,3,1957,-9,9,99,9,9,__NA__,99,9,8,4,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
125,56,NA,1,0,1,0,0,1,0,1000,0,1,1952111,51393401,714773287,33742478356,2.19211E+16,2,77,551,2772,601,353288,0,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,4,1931,-9,9,99,9,9,__NA__,99,9,8,5,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
137,56,NA,1,0,1,1,1,0,0,1000,1,0,3462027,458262191,592444360,472069980,1.02956E+17,6,69,694,2709,16430,90651,0,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,1,1930,-9,9,99,9,9,__NA__,99,9,8,6,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,48,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
132,56,NA,0,0,1,1,1,0,0,1000,1,1,1938884,188919605,3527696224,52494945893,1.1848E+17,22,63,362,1535,34928,317447,1,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,1,1954,-9,9,99,9,9,__NA__,99,9,8,2,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
136,50,NA,0,0,0,1,1,1,0,1000,0,0,2781132,320951595,2261397283,69233372670,9.20918E+15,17,20,700,1954,27008,273745,0,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,1,1984,-9,9,99,9,9,__NA__,99,9,8,3,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,17,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,1,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
134,56,NA,0,0,0,1,0,1,0,1000,1,0,3071725,245527409,950691737,4393889605,1.04573E+17,4,115,531,3393,11565,179730,0,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,1,1981,-9,9,99,9,9,__NA__,99,9,8,6,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,15,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
133,56,NA,0,1,0,0,0,0,1,1000,0,0,724633,205262510,5441903104,49785501285,2.8704E+16,2,25,294,2874,23710,45168,1,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,4,1965,-9,9,99,9,9,__NA__,99,9,8,5,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,48,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
135,56,NA,0,1,0,0,1,0,1,1000,0,0,2767046,347642293,5752634871,43394896110,1.80873E+14,4,102,407,4076,9240,43748,1,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,1,1969,-9,9,99,9,9,__NA__,99,9,8,6,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,51,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
139,56,NA,1,0,0,1,1,1,0,1000,0,0,2076630,290574633,4132554190,35418004111,2.19714E+16,23,4,375,4235,26508,280862,0,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,4,1945,-9,9,99,9,9,__NA__,99,9,8,6,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,42,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
128,44,NA,1,1,1,1,1,0,1,1000,0,0,614145,260567512,2859260791,2923361330,4.714E+16,17,48,414,1789,23188,286338,0,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,1,1949,-9,9,99,9,9,__NA__,99,9,8,3,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,1,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
130,56,NA,0,0,0,1,0,0,1,1000,1,0,365786,220071624,1983135698,83971985840,1.15713E+17,5,50,143,261,28838,173262,0,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,4,1957,-9,9,99,9,9,__NA__,99,9,8,4,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
138,56,NA,1,1,0,0,1,0,0,1000,0,1,894647,134819954,5417599850,55180895949,1.04368E+17,5,47,30,4380,11949,43303,1,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,5,1945,-9,9,99,9,9,__NA__,99,9,8,3,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,28,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
143,72,NA,1,1,1,1,0,0,0,1000,0,1,156614,302919899,4899089849,5055461672,3.89735E+16,14,6,231,3099,40256,348479,1,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,3,1948,-9,9,99,9,9,__NA__,99,9,8,8,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,998,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
144,67,NA,1,1,0,1,1,0,1,1000,0,1,2530986,206563021,2089600517,61257607203,6.51088E+16,7,62,70,3711,13669,325110,0,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,1,1940,-9,9,99,9,9,__NA__,99,9,8,3,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,998,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
140,50,NA,1,1,1,1,1,0,1,1000,1,0,296483,447230840,1749713529,14769780175,2.01039E+16,16,64,624,3130,14672,350677,0,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,3,1950,-9,9,99,9,9,__NA__,99,9,8,6,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,41,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,1,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
145,56,NA,0,1,1,0,1,1,1,1000,1,1,3590907,359893990,1738116366,57945783588,5.73365E+16,5,116,640,2441,38099,137936,1,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,2,1961,-9,9,99,9,9,__NA__,99,9,8,3,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,12,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
151,61,NA,1,0,0,0,0,1,0,1000,0,1,3195460,457414081,1913843837,30652219595,3.55492E+16,6,10,269,398,22418,95176,0,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,2,1954,-9,9,99,9,9,__NA__,99,9,8,6,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
150,56,NA,0,0,1,1,1,0,0,1000,0,0,2872195,103067099,4255271440,54712988501,1.58965E+16,20,33,646,2990,19451,346613,0,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,2,1945,-9,9,99,9,9,__NA__,99,9,8,5,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,48,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
153,67,NA,1,1,0,1,1,0,0,1000,1,1,2955230,30729828,6207395747,57195570062,6.84646E+16,7,104,241,1493,25353,101369,0,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,2,1952,-9,9,99,9,9,__NA__,99,9,8,6,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,998,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
154,50,NA,1,1,0,0,0,1,0,1000,1,0,1932812,59029184,1907020715,25397848925,3.82031E+16,8,5,321,1858,35994,1643,1,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,1,1938,-9,9,99,9,9,__NA__,99,9,8,6,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,1,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
159,67,NA,0,0,1,0,0,0,1,1000,0,0,2488073,231320036,5021071541,57794487260,3.93475E+16,18,0,609,4500,39800,13580,0,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,5,1934,-9,9,99,9,9,__NA__,99,9,8,5,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,998,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
156,56,NA,0,0,1,1,0,0,0,1000,1,1,394821,225568266,5536198669,12209099036,9.7335E+16,9,21,36,4267,22344,323665,1,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,3,1960,-9,9,99,9,9,__NA__,99,9,8,6,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,48,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,8,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
158,50,NA,1,1,0,0,0,1,0,1000,1,1,2099311,450615348,3175450462,72236882150,6.40291E+16,8,76,430,3849,17292,255516,0,1,monkey,-9,-9,-9,-9,-9,-9,-9,-9,1,1929,-9,9,99,9,9,__NA__,99,9,8,4,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,36,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,1,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
157,44,NA,1,1,0,1,0,1,0,1000,0,0,2034881,435005083,5931265490,77574154125,1.09792E+17,14,51,592,339,22442,89272,0,0,monkey,-9,-9,-9,-9,-9,-9,-9,-9,2,1950,-9,9,99,9,9,__NA__,99,9,8,6,9,9,__NA__,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,__NA__,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,25,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,99,__NA__,1,99,1,9,8,8,__NA__,8,8,__NA__,__NA__
